,id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81
500,501,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,5,4,5,4,5,4,5,1,7,14,1,4,4,3,4,4,4,5,5,2,5,4,4,2,1,2,4,1,4,2,2,2,4,1,2,1,3,2,1,30,100,7,1028.0,8224.0,2,4,5,0.925,0,5,3,0.7666666999999999,5.4878,2570.0,0.8333333,3
501,502,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,2,5,2,3,4,4,3,3,3,4,3,4,17,13,8,4,2,2,3,3,3,3,4,2,4,3,2,2,3,2,3,3,2,3,3,2,2,3,2,2,2,2,2,26,100,5,1542.0,22616.0,1,5,6,0.675,0,9,8,0.5666667,9.7073,5140.0,0.6,1
502,503,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,4,4,1,7,7,7,4,2,4,2,4,4,4,4,2,4,2,4,2,2,4,4,2,4,2,2,2,4,2,2,2,2,2,2,36,100,6,1542.0,6168.0,1,3,5,0.8,1,11,11,0.6666667,6.3659,5140.0,0.6666667,2
503,504,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,4,4,3,4,4,3,3,4,5,5,23,23,3,3,3,4,3,4,4,4,3,4,3,4,2,2,2,4,3,4,2,2,2,4,3,3,2,3,2,2,54,100,30,2570.0,12850.0,2,5,10,0.725,0,5,6,0.6666667,6.2683,5140.0,0.7333333000000001,2
504,505,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,5,4,4,3,4,5,3,4,5,12,20,1,3,4,3,4,2,1,4,3,3,4,2,4,2,2,3,2,4,2,3,2,2,4,3,2,3,3,2,2,27,100,1,8176.0,8176.0,1,5,5,0.8,1,4,6,0.5666667,16.2683,5110.0,0.6666667,3
505,506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,3,1,1,4,4,4,3,4,3,4,4,1,23,23,11,4,2,4,4,4,4,4,4,2,4,4,4,2,2,3,3,3,3,3,3,3,4,3,3,3,4,4,2,59,100,26,1850.4,2570.0,1,2,3,0.75,0,9,11,0.7333333000000001,13.878,1028.0,0.7333333000000001,3
506,507,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,1,2,5,4,5,5,5,4,5,5,9,11,17,9,1,2,1,1,2,4,2,4,5,4,1,1,1,1,2,3,2,1,1,1,4,4,2,1,2,1,2,2,37,100,10,514.0,5140.0,1,1,1,0.95,2,5,7,0.3666667,18.9512,2570.0,0.5666667,2
507,508,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,3,4,3,5,5,4,4,4,1,8,17,17,2,3,4,2,2,3,3,5,2,4,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,3,2,38,100,10,8738.0,30840.0,1,4,6,0.8,0,6,13,0.5333334,3.7805,15294.0,0.5666667,5
508,509,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,1,2,4,5,4,4,4,4,3,4,7,6,8,7,4,4,4,3,4,3,4,4,2,5,3,4,2,2,3,2,4,3,3,3,3,2,3,2,2,4,2,3,39,100,13,719.6,4626.0,1,3,4,0.8,0,6,4,0.7333333000000001,23.5854,2056.0,0.7333333000000001,3
509,510,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,3,5,4,3,3,4,3,3,1,6,15,6,5,3,4,3,3,3,5,4,3,5,4,5,3,1,2,5,3,5,3,2,1,4,3,2,3,4,3,2,44,100,7,1542.0,4626.0,1,5,2,0.7,0,5,1,0.7,11.2195,3084.0,0.8666666999999999,3
510,511,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2,1,1,5,5,4,4,5,4,3,4,1,10,14,12,4,2,4,3,3,2,4,5,2,5,3,1,1,1,2,4,1,4,1,2,1,4,3,2,1,3,2,1,34,100,5,411.2,1850.4,1,5,6,0.85,0,5,3,0.6,10.8049,1028.0,0.6666667,3
511,512,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,1,1,4,4,4,3,2,3,4,4,1,9,15,1,4,4,2,4,3,3,4,4,2,3,3,4,2,2,2,3,3,4,3,3,2,3,3,2,4,3,2,2,41,100,11,616.8,6168.0,1,4,6,0.7,1,7,6,0.6666667,17.4146,514.0,0.6666667,2
512,513,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,3,1,1,5,5,5,5,5,5,5,5,1,11,12,5,4,1,1,1,1,1,5,5,1,5,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,49,100,5,1542.0,9868.8,1,4,4,1.0,2,17,13,0.3,3.2439,5140.0,0.6,5
513,514,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2,1,1,4,4,4,4,4,3,3,3,1,9,11,1,3,4,2,2,3,2,3,4,3,4,3,2,2,3,3,2,2,2,1,2,3,2,3,2,2,2,3,2,26,100,4,1542.0,3084.0,1,4,5,0.725,0,10,7,0.5333334,5.122000000000001,719.6,0.6333333000000001,2
514,515,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,2,1,1,4,3,3,3,3,3,3,2,9,9,19,9,4,4,2,3,2,3,4,4,4,4,4,4,2,2,3,3,3,4,3,2,3,4,3,2,3,4,3,2,35,100,5,1028.0,15420.0,2,3,3,0.6,1,7,5,0.6,22.6585,2570.0,0.8,5
515,516,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,2,3,4,3,3,4,5,3,7,7,23,9,2,3,2,2,1,2,3,4,3,3,2,3,4,2,3,1,3,1,3,3,2,1,2,2,2,3,3,2,50,100,8,6990.4,6168.0,1,4,2,0.675,1,5,5,0.4,1.8293,13878.0,0.6,3
516,517,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,5,5,5,5,5,5,17,13,5,17,1,1,1,1,1,1,5,5,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,100,17,4112.0,30840.0,1,10,8,0.975,0,17,18,0.2,0.2439,5140.0,0.6,2
517,518,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,5,3,4,4,4,4,4,4,4,4,1,9,23,1,4,3,2,1,4,3,4,5,2,4,1,2,2,2,2,3,2,3,2,3,2,2,2,2,2,4,2,2,26,100,4,411.2,616.8,1,4,7,0.8,0,9,8,0.5666667,6.561,1542.0,0.6,0
518,519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,2,1,1,4,5,4,5,5,5,4,5,1,8,18,1,4,4,1,3,4,4,5,5,4,5,1,4,1,1,1,4,1,4,2,1,1,4,2,1,1,4,1,1,37,100,6,2056.0,3084.0,1,3,5,0.925,2,5,7,0.6666667,17.2439,1028.0,0.8,2
519,520,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,3,3,4,4,3,4,17,7,14,17,4,2,3,4,3,2,4,4,2,5,2,4,1,1,2,5,2,4,3,2,2,5,2,4,1,5,3,2,32,100,10,2775.6,21588.0,2,3,3,0.725,1,5,3,0.6,12.3659,2570.0,0.7,3
520,521,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,5,5,4,5,5,5,5,5,7,9,23,5,3,2,2,1,2,2,5,5,2,5,2,4,1,1,4,4,1,4,1,1,4,4,1,1,1,2,1,1,36,100,15,822.4,1233.6,1,5,3,0.975,1,7,11,0.4,5.6829,5140.0,0.7666666999999999,3
521,522,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,23,11,23,23,2,2,2,2,2,2,4,3,2,4,2,2,2,2,2,2,2,2,1,3,2,3,3,2,2,4,2,2,42,100,25,1028.0,6168.0,1,4,5,0.8,0,17,9,0.4,7.5854,5140.0,0.5666667,4
522,523,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,5,2,4,5,4,4,4,4,5,4,1,13,23,1,4,4,4,4,4,4,4,5,3,5,4,4,1,2,2,1,2,4,3,2,1,4,1,1,1,2,2,2,26,100,2,308.4,3084.0,4,5,5,0.85,0,9,8,0.8,6.561,1542.0,0.8333333,0
523,524,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,3,1,4,5,4,5,5,5,5,5,4,6,23,1,1,4,3,1,1,1,5,5,3,4,2,1,1,1,1,1,2,2,2,1,3,2,2,1,1,2,1,1,58,100,15,1392.0,1392.0,1,3,4,0.95,0,9,8,0.3666667,12.2927,4640.0,0.6666667,0
524,525,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,1,5,4,4,3,4,4,4,3,9,13,23,13,4,3,1,4,3,2,3,4,3,2,4,2,4,2,3,2,2,3,3,3,3,3,4,3,1,5,2,3,38,100,21,8738.0,34512.5,1,4,7,0.775,2,6,7,0.5666667,17.0,5145.0,0.6,3
525,526,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,5,2,5,5,5,5,5,5,5,5,11,7,11,1,3,3,4,3,5,4,5,3,2,5,4,3,1,1,1,4,1,4,1,1,4,5,1,4,1,4,4,1,27,100,4,6150.0,6150.0,1,6,9,1.0,0,10,7,0.7333333000000001,4.6098,5125.0,0.7333333000000001,0
526,527,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,5,4,5,5,4,4,4,1,9,9,1,5,2,5,3,5,5,4,5,2,5,5,4,1,2,2,2,2,4,3,2,2,5,2,2,3,3,3,3,39,100,3,2552.5,10210.0,3,8,4,0.875,0,5,8,0.8333333,4.561,5105.0,0.8333333,2
527,528,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,4,1,1,4,4,4,4,4,4,4,4,1,9,17,1,2,2,2,2,2,1,4,4,2,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,35,100,10,514.0,1644.8,1,1,1,0.8,0,15,17,0.3666667,1.7073,2056.0,0.5666667,3
528,529,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,5,3,5,5,5,5,4,4,4,5,11,12,15,12,2,1,1,1,2,1,4,5,1,5,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,26,100,5,2570.0,2570.0,1,2,7,0.925,0,12,11,0.2666667,1.5122,1542.0,0.5666667,1
529,530,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,1,1,3,4,4,3,4,3,2,2,7,7,9,13,2,2,2,3,2,3,3,4,3,3,3,3,3,2,4,2,2,3,3,3,4,3,4,3,2,2,2,1,47,100,4,1542.0,1542.0,1,5,7,0.625,1,10,6,0.46666670000000005,3.6341,1542.0,0.6333333000000001,2
530,531,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,2,2,1,3,3,3,3,3,3,3,3,1,10,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,100,12,8738.0,34512.5,1,3,4,0.6,0,19,19,0.6,28.3415,5140.0,0.6,1
531,532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,3,1,1,4,5,3,3,4,4,4,4,1,5,20,1,4,3,2,3,3,2,4,4,1,4,3,2,2,2,2,1,2,3,2,2,3,3,2,2,2,3,2,2,36,100,3,1542.0,3084.0,1,1,3,0.775,0,7,7,0.5666667,0.0976,2570.0,0.6,3
532,533,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,1,5,5,5,5,4,4,1,12,9,1,3,5,3,4,5,4,5,5,2,5,5,5,1,1,2,5,1,5,1,1,1,5,1,2,2,4,2,1,43,100,5,1233.6,34512.5,1,6,7,0.85,6,5,5,0.8,15.8049,4112.0,0.9,2
533,534,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,17,5,7,2,2,2,2,4,2,4,4,2,4,2,4,2,2,2,4,2,4,2,3,2,4,2,2,2,5,2,2,29,100,3,1028.0,6168.0,1,4,6,0.8,2,15,9,0.46666670000000005,10.9512,2570.0,0.6666667,2
534,535,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,4,4,5,4,5,4,4,5,12,17,6,4,4,2,4,2,4,5,4,2,4,2,4,1,2,4,5,4,4,2,2,1,4,2,1,2,4,1,1,41,100,10,1542.0,4626.0,2,6,5,0.875,2,5,5,0.6666667,15.7073,2056.0,0.7,3
535,536,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,2,1,3,3,4,3,4,3,4,3,3,1,11,11,1,4,2,2,4,3,2,3,3,4,4,4,4,2,2,3,4,3,4,2,2,3,3,2,2,4,4,3,2,32,100,5,308.4,1233.6,2,4,2,0.675,0,3,7,0.5666667,9.9756,1028.0,0.7333333000000001,2
536,537,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,1,1,4,4,3,3,4,4,4,4,23,19,23,23,4,2,2,1,2,4,4,4,2,4,2,4,2,2,2,3,3,4,4,3,2,4,3,2,2,4,2,2,54,100,30,6682.0,6682.0,2,4,3,0.75,2,9,7,0.5,17.2195,2570.0,0.6666667,3
537,538,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,4,5,5,5,3,5,5,14,18,14,5,5,4,5,5,1,5,5,1,5,5,4,1,1,1,5,1,5,2,1,1,5,2,1,1,3,1,2,57,100,20,1233.6,6168.0,1,5,5,0.925,0,8,8,0.8333333,34.0244,3084.0,0.8333333,3
538,539,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,5,5,5,5,5,5,2,16,11,2,4,2,4,5,4,2,3,4,4,5,4,4,1,1,1,2,2,4,2,1,1,5,4,1,2,4,2,1,35,100,4,1542.0,32896.0,1,6,5,0.975,0,8,4,0.7,14.122,15294.0,0.8,2
539,540,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,4,5,5,4,5,3,1,7,16,1,4,3,3,3,2,4,3,4,3,5,2,3,1,1,3,3,1,3,4,3,3,4,2,2,2,4,1,3,47,100,3,514.0,4112.0,1,8,3,0.9,1,5,7,0.6333333000000001,5.8537,1542.0,0.6666667,3
540,541,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,4,1,2,4,2,4,4,5,5,3,1,1,17,15,15,5,2,1,1,1,3,5,5,2,4,5,1,1,1,4,5,1,1,2,3,5,1,5,1,1,5,5,5,41,100,7,6168.0,10280.0,1,1,4,0.7,11,6,5,0.4333333,17.122,4112.0,0.7333333000000001,4
541,542,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,2,4,4,4,4,3,4,4,4,7,15,14,14,3,4,4,3,4,2,3,4,2,4,3,4,2,2,3,4,3,4,2,3,3,4,3,3,2,4,2,2,34,100,7,1850.4,5140.0,1,5,6,0.775,0,8,5,0.6666667,9.561,3084.0,0.6666667,1
542,543,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,3,1,1,4,4,4,4,4,4,4,4,7,13,15,15,4,3,3,3,4,4,4,4,2,4,3,4,2,2,3,4,2,4,2,2,2,4,3,3,3,4,2,2,40,100,8,1021.0,15315.0,1,4,2,0.8,0,12,6,0.7,12.7317,10210.0,0.7,3
543,544,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,2,3,4,4,4,4,4,4,4,1,8,10,8,2,3,2,2,4,4,3,3,3,5,3,2,2,1,3,4,2,2,2,3,3,2,2,2,2,5,2,3,47,100,4,8738.0,102.8,1,8,4,0.775,1,9,6,0.5666667,6.561,2056.0,0.6333333000000001,2
544,545,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,3,4,3,3,3,3,4,3,3,1,9,9,5,3,2,3,3,2,3,3,3,3,4,3,3,2,2,2,2,3,3,3,2,1,3,2,1,2,3,3,3,23,100,3,3906.4,3084.0,3,3,4,0.65,0,9,11,0.5333334,2.6341,2056.0,0.6333333000000001,3
545,546,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,5,4,2,5,4,4,12,12,14,12,4,4,2,4,2,2,4,4,5,5,2,4,1,1,1,4,2,4,2,1,5,2,2,1,1,4,1,1,34,100,7,2570.0,7196.0,1,4,1,0.85,3,5,5,0.6,28.0488,5140.0,0.8,3
546,547,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,5,2,5,5,4,4,4,5,3,3,23,14,6,3,5,4,4,2,5,4,5,5,4,5,5,5,1,1,2,5,2,5,1,3,4,4,2,2,2,5,3,1,44,100,3,1028.0,4112.0,1,3,4,0.825,0,6,6,0.8,14.0976,2056.0,0.9666665999999999,0
547,548,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,4,3,3,3,4,4,4,1,9,19,3,4,2,4,4,4,4,3,5,3,5,4,4,2,2,2,4,2,3,2,2,2,4,2,2,2,4,4,2,46,100,25,1028.0,15420.0,1,9,15,0.7,0,9,9,0.7333333000000001,6.8049,15294.0,0.8,3
548,549,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,5,5,4,4,5,4,4,13,7,8,7,2,2,2,2,2,2,4,4,2,4,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,53,100,5,3598.0,3598.0,1,1,3,0.875,0,13,16,0.4,1.1707,2570.0,0.5666667,1
549,550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,3,4,4,4,3,4,1,9,3,1,3,2,3,4,2,2,4,4,2,4,3,4,2,2,2,4,2,4,2,3,3,4,2,2,2,2,3,2,32,100,5,8738.0,15420.0,1,3,5,0.75,0,7,7,0.5333334,6.9756,10280.0,0.7,2
550,551,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,5,5,4,5,5,5,1,12,23,5,3,3,2,3,3,2,5,5,2,5,4,4,1,1,3,4,2,4,2,1,2,3,2,1,1,2,2,1,45,100,30,616.8,4626.0,1,4,4,0.975,0,8,4,0.5333334,9.1951,5140.0,0.8333333,2
551,552,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,5,5,5,5,5,5,5,1,11,9,1,4,1,1,1,1,4,5,5,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,100,3,1542.0,3084.0,1,5,6,1.0,2,13,19,0.4,2.5610000000000004,5140.0,0.6333333000000001,1
552,553,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,3,4,4,5,3,5,5,4,3,12,7,12,12,3,3,2,2,2,2,3,4,2,4,2,3,1,2,3,3,2,4,2,2,2,3,2,2,3,1,1,2,27,100,5,1028.0,6168.0,1,2,5,0.825,0,9,6,0.46666670000000005,12.3415,5140.0,0.6,2
553,554,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,3,5,3,4,5,5,3,4,1,9,23,5,3,2,3,3,2,2,4,4,3,4,3,4,2,2,4,3,2,3,2,2,2,4,3,2,2,4,2,1,26,100,3,514.0,1542.0,2,4,4,0.8,0,3,5,0.5,10.3659,5140.0,0.7333333000000001,3
554,555,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,3,1,2,5,5,4,4,4,4,4,4,1,17,11,17,4,3,2,3,3,3,4,5,2,4,3,4,2,2,3,4,3,4,3,3,3,4,2,3,3,4,3,2,40,100,5,1233.6,4112.0,1,5,1,0.85,0,10,4,0.6,13.2683,2056.0,0.7333333000000001,5
555,556,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,4,5,5,5,5,5,4,1,9,7,5,2,2,1,2,2,4,5,5,2,5,1,2,2,1,1,4,1,2,2,1,2,5,2,1,4,2,2,2,29,100,5,514.0,10280.0,1,5,3,0.95,0,7,7,0.4333333,16.4146,5140.0,0.6666667,0
556,557,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,4,5,5,5,4,5,5,4,1,11,13,1,1,2,1,1,2,2,5,5,2,5,1,1,2,1,4,4,1,2,2,1,2,4,2,1,2,4,1,1,30,100,6,719.6,719.6,1,4,4,0.925,0,10,6,0.3,4.9512,3084.0,0.6333333000000001,2
557,558,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,5,4,4,7,17,23,9,3,4,4,3,3,4,4,4,2,5,4,4,2,2,2,3,1,3,3,2,3,3,1,2,2,3,2,2,55,100,26,514.0,3084.0,1,5,4,0.825,0,9,8,0.7,8.2683,3084.0,0.7666666999999999,1
558,559,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,5,4,5,4,5,4,5,11,12,9,11,4,4,4,3,3,3,5,5,1,5,4,4,1,1,1,4,1,4,1,1,1,4,1,1,1,2,1,1,36,100,13,3084.0,30840.0,1,5,5,0.925,0,8,6,0.7,4.5366,5140.0,0.8,2
559,560,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,2,1,1,4,3,4,4,4,4,4,4,1,12,23,6,3,3,3,1,2,1,3,4,2,4,2,2,2,4,2,2,1,4,2,2,1,2,2,3,2,2,2,2,40,100,15,514.0,6168.0,2,1,4,0.775,0,11,10,0.4333333,1.122,5140.0,0.5666667,4
560,561,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,1,2,5,5,4,5,4,5,2,2,1,7,16,9,4,4,4,3,3,4,4,5,2,5,4,5,1,1,3,3,2,4,2,1,2,4,1,3,1,5,1,1,30,100,9,1542.0,4112.0,1,5,5,0.8,1,6,3,0.7333333000000001,18.4878,5140.0,0.8333333,0
561,562,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,3,2,4,4,3,4,3,3,4,4,1,5,19,3,4,3,2,2,4,4,4,4,3,4,3,4,2,2,3,3,3,4,3,3,2,3,3,2,2,3,2,2,54,100,5,2056.0,7196.0,1,3,4,0.725,0,5,7,0.6333333000000001,24.7317,5140.0,0.7333333000000001,1
562,563,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1,3,3,3,3,3,3,3,3,17,17,20,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,100,3,1542.0,30840.0,1,2,2,0.6,0,19,19,0.6,1.8537,10280.0,0.6,3
563,564,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,3,3,3,3,3,3,3,3,11,23,23,11,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,48,100,20,1542.0,34512.5,1,3,4,0.6,0,17,17,0.5666667,4.2439,3084.0,0.6,1
564,565,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,5,5,5,5,5,4,5,1,11,23,5,4,4,2,1,2,2,5,5,1,5,1,1,1,1,4,4,1,4,1,1,1,4,2,1,1,2,1,1,31,100,15,719.6,1542.0,1,5,5,0.975,1,12,8,0.5,6.6341,2570.0,0.6,2
565,566,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,4,4,4,4,3,4,4,1,8,11,1,4,3,2,3,3,3,4,3,3,4,3,3,3,2,2,5,1,3,2,3,3,3,2,2,2,3,3,2,28,100,4,6174.0,6174.0,1,5,7,0.8,0,8,8,0.6,10.2683,5145.0,0.6666667,1
566,567,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,3,4,4,4,4,12,13,23,12,3,3,3,3,3,2,4,4,2,4,3,2,2,2,2,3,2,3,2,3,3,3,2,2,2,3,3,2,42,100,14,5140.0,34512.5,1,2,6,0.775,0,13,9,0.5666667,10.0,5140.0,0.6333333000000001,4
567,568,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2,1,1,4,4,4,4,4,4,3,4,11,13,23,14,2,2,2,2,2,4,4,4,2,4,2,2,3,2,2,2,2,3,2,3,2,3,2,2,3,2,2,2,51,100,20,205.6,7710.0,1,5,6,0.775,0,15,7,0.46666670000000005,22.561,3084.0,0.6,2
568,569,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,1,5,5,5,4,3,4,5,4,1,8,18,5,3,4,2,4,2,3,4,4,1,5,5,4,1,1,1,3,1,5,3,2,1,3,1,3,3,1,2,1,31,100,4,616.8,4626.0,1,3,4,0.875,0,3,5,0.6,16.5854,1542.0,0.7666666999999999,1
569,570,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,5,5,4,4,1,7,23,3,4,3,4,3,5,5,5,4,2,4,5,5,2,2,2,3,2,4,2,2,2,3,2,3,2,2,3,2,25,100,5,514.0,3598.0,1,7,5,0.85,0,8,7,0.8,3.4878,1542.0,0.8333333,2
570,571,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,4,3,4,4,3,4,2,4,5,5,16,3,2,3,3,3,3,3,4,3,3,4,3,3,2,2,2,4,2,4,2,3,3,3,3,2,3,4,3,4,34,100,9,1028.0,4626.0,1,5,5,0.7,0,7,4,0.5666667,15.878,3084.0,0.6666667,3
